sap_module,sap_table,sap_field,sap_description,sap_data_element,sap_domain,sap_table_description,classification_bucket,top_canonical_concept_id,top_canonical_strength,second_canonical_concept_id,second_canonical_strength,strength_margin,confidence_tier,top_canonical_matches,candidate_reason
CO,COSP,WTG011,Total Value in Transaction Currency,WTGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WTG012,Total Value in Transaction Currency,WTGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WTG013,Total Value in Transaction Currency,WTGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WTG014,Total Value in Transaction Currency,WTGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WTG015,Total Value in Transaction Currency,WTGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WTG016,Total Value in Transaction Currency,WTGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WOG001,Total Value in Object Currency,WOGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WOG002,Total Value in Object Currency,WOGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WOG003,Total Value in Object Currency,WOGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WOG004,Total Value in Object Currency,WOGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WOG005,Total Value in Object Currency,WOGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WOG006,Total Value in Object Currency,WOGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WOG007,Total Value in Object Currency,WOGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WOG008,Total Value in Object Currency,WOGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WOG009,Total Value in Object Currency,WOGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WOG010,Total Value in Object Currency,WOGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WOG011,Total Value in Object Currency,WOGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WOG012,Total Value in Object Currency,WOGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WOG013,Total Value in Object Currency,WOGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WOG014,Total Value in Object Currency,WOGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WOG015,Total Value in Object Currency,WOGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WOG016,Total Value in Object Currency,WOGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKG001,Total Value in Controlling Area Currency,WKGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKG002,Total Value in Controlling Area Currency,WKGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKG003,Total Value in Controlling Area Currency,WKGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKG004,Total Value in Controlling Area Currency,WKGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKG005,Total Value in Controlling Area Currency,WKGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKG006,Total Value in Controlling Area Currency,WKGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKG007,Total Value in Controlling Area Currency,WKGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKG008,Total Value in Controlling Area Currency,WKGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKG009,Total Value in Controlling Area Currency,WKGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKG010,Total Value in Controlling Area Currency,WKGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKG011,Total Value in Controlling Area Currency,WKGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKG012,Total Value in Controlling Area Currency,WKGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKG013,Total Value in Controlling Area Currency,WKGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKG014,Total Value in Controlling Area Currency,WKGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKG015,Total Value in Controlling Area Currency,WKGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKG016,Total Value in Controlling Area Currency,WKGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKF001,Fixed Value in Controlling Area Currency,WKFXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKF002,Fixed Value in Controlling Area Currency,WKFXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKF003,Fixed Value in Controlling Area Currency,WKFXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKF004,Fixed Value in Controlling Area Currency,WKFXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKF005,Fixed Value in Controlling Area Currency,WKFXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WKF006,Fixed Value in Controlling Area Currency,WKFXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
