action,priority,confidence,concept_id,proposed_entity,proposed_attribute,proposed_display_name,proposed_alias,source_system,source_file,source_table,source_field,source_datatype,evidence,review_note
new_concept_candidate,P0,high,,employee,phone,Employee Phone,Complete_Phone_Number; Employee_Phone_Number; Home_Phone; Involved_Party_Non-Worker_Phone_Number; Mobile_Phone; Phone_Number; Work_Phone; Video_Conference_Details,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management; Locations,,,Unknown overlay concept_id employee.phone appears in 8 Workday rows.,Likely missing employee contact concept. Review aliases as phone-specific; exclude video conference or non-worker party fields if they are not employee attributes.
map_existing_or_new_decision,P0,medium,invoice.document_currency_code,invoice,currency,Invoice Currency,Frequency_Reference; Amount; Annual_Income; Annualized_in_Reporting_Currency_Summary_Data; Currency_Code; Currency_Reference; Currency_Reference_Data; Individual_Target_Currency_Reference; Per_Unit_Amount; Primary_Compensation_Basis; Total_Salary_and_Allowances,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Benefits; Human Capital Management,,string,Unknown overlay concept_id invoice.currency appears in 11 Workday rows.,Do not import these aliases directly. First decide whether the overlay should map currency-code fields to invoice.document_currency_code/currency.code or whether some compensation amount rows are misclassified.
add_alias,P2,medium,shipment.freight_cost,,,,freightCost,Cross-system,metadata_dict/metadata_dict.csv,Logistika,Freight Cost,DECIMAL,Exact unique match from metadata_dict row 'Freight Cost'. Example value: 250,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.id,,,,ID isporuke,Cross-system,metadata_dict/metadata_dict.csv,Logistika,Shipment ID,INT/UUID,Exact unique match from metadata_dict row 'Shipment ID'. Example value: SH-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.id,,,,VBELN_LIE,Cross-system,metadata_dict/metadata_dict.csv,Logistika,Shipment ID,INT/UUID,Exact unique match from metadata_dict row 'Shipment ID'. Example value: SH-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.id,,,,shipmentId,Cross-system,metadata_dict/metadata_dict.csv,Logistika,Shipment ID,INT/UUID,Exact unique match from metadata_dict row 'Shipment ID'. Example value: SH-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.id,,,,Broj isporuke,Cross-system,metadata_dict/metadata_dict.csv,Logistika,Shipment Number,VARCHAR,Exact unique match from metadata_dict row 'Shipment Number'. Example value: SHIP-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.id,,,,VBELN,Cross-system,metadata_dict/metadata_dict.csv,Logistika,Shipment Number,VARCHAR,Exact unique match from metadata_dict row 'Shipment Number'. Example value: SHIP-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.id,,,,shipmentNumber,Cross-system,metadata_dict/metadata_dict.csv,Logistika,Shipment Number,VARCHAR,Exact unique match from metadata_dict row 'Shipment Number'. Example value: SHIP-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.tracking_id,,,,Broj za pracenje,Cross-system,metadata_dict/metadata_dict.csv,Logistika,Tracking Number,VARCHAR,Exact unique match from metadata_dict row 'Tracking Number'. Example value: TRK123456789,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.tracking_id,,,,TRKID,Cross-system,metadata_dict/metadata_dict.csv,Logistika,Tracking Number,VARCHAR,Exact unique match from metadata_dict row 'Tracking Number'. Example value: TRK123456789,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.tracking_id,,,,trackingNumber,Cross-system,metadata_dict/metadata_dict.csv,Logistika,Tracking Number,VARCHAR,Exact unique match from metadata_dict row 'Tracking Number'. Example value: TRK123456789,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.volume,,,,VOLUM,Cross-system,metadata_dict/metadata_dict.csv,Proizvodi/Materijali,Volume,DECIMAL,Exact unique match from metadata_dict row 'Volume'. Example value: 0.005,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.volume,,,,Volume__c,Cross-system,metadata_dict/metadata_dict.csv,Proizvodi/Materijali,Volume,DECIMAL,Exact unique match from metadata_dict row 'Volume'. Example value: 0.005,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.volume,,,,Zapremina,Cross-system,metadata_dict/metadata_dict.csv,Proizvodi/Materijali,Volume,DECIMAL,Exact unique match from metadata_dict row 'Volume'. Example value: 0.005,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.volume,,,,capacity,Cross-system,metadata_dict/metadata_dict.csv,Proizvodi/Materijali,Volume,DECIMAL,Exact unique match from metadata_dict row 'Volume'. Example value: 0.005,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.volume,,,,vol,Cross-system,metadata_dict/metadata_dict.csv,Proizvodi/Materijali,Volume,DECIMAL,Exact unique match from metadata_dict row 'Volume'. Example value: 0.005,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,stock.quantity,,,,Kolicina na stanju,Cross-system,metadata_dict/metadata_dict.csv,Proizvodi/Materijali,Stock Quantity,DECIMAL,Exact unique match from metadata_dict row 'Stock Quantity'. Example value: 100,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,stock.quantity,,,,QuantityOnHand,Cross-system,metadata_dict/metadata_dict.csv,Proizvodi/Materijali,Stock Quantity,DECIMAL,Exact unique match from metadata_dict row 'Stock Quantity'. Example value: 100,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,stock.quantity,,,,stockQuantity,Cross-system,metadata_dict/metadata_dict.csv,Proizvodi/Materijali,Stock Quantity,DECIMAL,Exact unique match from metadata_dict row 'Stock Quantity'. Example value: 100,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier.posting_block_flag,,,,Indikator blokade knjizenja,Cross-system,metadata_dict/metadata_dict.csv,Nabavka,Posting Block Indicator,BOOLEAN,Exact unique match from metadata_dict row 'Posting Block Indicator'. Example value: false,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier.posting_block_flag,,,,POST_BLOCK,Cross-system,metadata_dict/metadata_dict.csv,Nabavka,Posting Block Indicator,BOOLEAN,Exact unique match from metadata_dict row 'Posting Block Indicator'. Example value: false,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier.posting_block_flag,,,,postingBlockFlag,Cross-system,metadata_dict/metadata_dict.csv,Nabavka,Posting Block Indicator,BOOLEAN,Exact unique match from metadata_dict row 'Posting Block Indicator'. Example value: false,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier.region_code,,,,Pokrajina,Cross-system,metadata_dict/metadata_dict.csv,Adrese,State/Province,VARCHAR,Exact unique match from metadata_dict row 'State/Province'. Example value: Vojvodina,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier.region_code,,,,REGIO,Cross-system,metadata_dict/metadata_dict.csv,Adrese,State/Province,VARCHAR,Exact unique match from metadata_dict row 'State/Province'. Example value: Vojvodina,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier.region_code,,,,Republika,Cross-system,metadata_dict/metadata_dict.csv,Adrese,State/Province,VARCHAR,Exact unique match from metadata_dict row 'State/Province'. Example value: Vojvodina,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier.region_code,,,,STATE_PROV,Cross-system,metadata_dict/metadata_dict.csv,Adrese,State/Province,VARCHAR,Exact unique match from metadata_dict row 'State/Province'. Example value: Vojvodina,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier.region_code,,,,state_id,Cross-system,metadata_dict/metadata_dict.csv,Adrese,State/Province,VARCHAR,Exact unique match from metadata_dict row 'State/Province'. Example value: Vojvodina,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier.type,,,,LIFNR_TYP,Cross-system,metadata_dict/metadata_dict.csv,Kompanije,Vendor Type,VARCHAR,Exact unique match from metadata_dict row 'Vendor Type'. Example value: Manufacturer,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier.type,,,,Tip dobavljaca,Cross-system,metadata_dict/metadata_dict.csv,Kompanije,Vendor Type,VARCHAR,Exact unique match from metadata_dict row 'Vendor Type'. Example value: Manufacturer,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier.type,,,,vendorType,Cross-system,metadata_dict/metadata_dict.csv,Kompanije,Vendor Type,VARCHAR,Exact unique match from metadata_dict row 'Vendor Type'. Example value: Manufacturer,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier_bank_account.bank_name,,,,BankName__c,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Bank Name,VARCHAR,Exact unique match from metadata_dict row 'Bank Name'. Example value: Raiffeisen banka,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier_bank_account.bank_name,,,,Naziv banke,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Bank Name,VARCHAR,Exact unique match from metadata_dict row 'Bank Name'. Example value: Raiffeisen banka,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier_bank_account.bank_name,,,,bankName,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Bank Name,VARCHAR,Exact unique match from metadata_dict row 'Bank Name'. Example value: Raiffeisen banka,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier_bank_account.swift_bic,,,,BIC__c,Cross-system,metadata_dict/metadata_dict.csv,Finansije,BIC/SWIFT,VARCHAR,Exact unique match from metadata_dict row 'BIC/SWIFT'. Example value: RZBSRSBG,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier_bank_account.swift_bic,,,,SWIFT kod,Cross-system,metadata_dict/metadata_dict.csv,Finansije,BIC/SWIFT,VARCHAR,Exact unique match from metadata_dict row 'BIC/SWIFT'. Example value: RZBSRSBG,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier_bank_account.swift_bic,,,,bank_bic,Cross-system,metadata_dict/metadata_dict.csv,Finansije,BIC/SWIFT,VARCHAR,Exact unique match from metadata_dict row 'BIC/SWIFT'. Example value: RZBSRSBG,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier_bank_account.swift_bic,,,,swift_code,Cross-system,metadata_dict/metadata_dict.csv,Finansije,BIC/SWIFT,VARCHAR,Exact unique match from metadata_dict row 'BIC/SWIFT'. Example value: RZBSRSBG,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,supplier_bank_account.swift_bic,,,,swiftnumber,Cross-system,metadata_dict/metadata_dict.csv,Finansije,BIC/SWIFT,VARCHAR,Exact unique match from metadata_dict row 'BIC/SWIFT'. Example value: RZBSRSBG,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,tax.id,,,,PDV broj,Cross-system,metadata_dict/metadata_dict.csv,Kompanije,VAT Number,VARCHAR,Exact unique match from metadata_dict row 'VAT Number'. Example value: RS103456789,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,tax.id,,,,STCEG,Cross-system,metadata_dict/metadata_dict.csv,Kompanije,VAT Number,VARCHAR,Exact unique match from metadata_dict row 'VAT Number'. Example value: RS103456789,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,tax.id,,,,vatNumber,Cross-system,metadata_dict/metadata_dict.csv,Kompanije,VAT Number,VARCHAR,Exact unique match from metadata_dict row 'VAT Number'. Example value: RS103456789,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,tax.id,,,,Poreski broj (PIB),Cross-system,metadata_dict/metadata_dict.csv,Osobe/Kontakti,Tax ID Number,VARCHAR,Exact unique match from metadata_dict row 'Tax ID Number'. Example value: 103456789,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,tax.id,,,,STCD1,Cross-system,metadata_dict/metadata_dict.csv,Osobe/Kontakti,Tax ID Number,VARCHAR,Exact unique match from metadata_dict row 'Tax ID Number'. Example value: 103456789,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,tax.id,,,,taxId,Cross-system,metadata_dict/metadata_dict.csv,Osobe/Kontakti,Tax ID Number,VARCHAR,Exact unique match from metadata_dict row 'Tax ID Number'. Example value: 103456789,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
